Customer ID,Time of Bet,Live Bet,Sport,Competition,Region,Teams Involved,Type of Bet
14185,2024-12-13 12:08:00,True,Soccer,Premier League,England,Tottenham - Fulham,"Both Teams to Score or Over 2,5"
965122,2024-11-15 04:24:00,True,Soccer,Ligue 1,Cote d' Ivoire,Stade D'Abidjan - Zoman FC,Both Teams to Score
810353,2024-12-31 04:38:00,False,Basketball,NBA,NBA,MIL Bucks - ATL Hawks,Match Winner - PRELIVE
46365,2024-12-09 12:49:00,False,Basketball,NBA,NBA,DET Pistons - MIA Heat,Over/Under
309380,2024-12-17 08:48:00,True,Soccer,GT League (2x6 mins),Еsoccer,Manchester City FC (Klaus) Esports - FC Bayern Munich (Lucas) Esports,Goals Over/Under - LIVE
63843,2024-11-04 13:19:00,False,Basketball,Euroleague,Euroleague ,Alba Berlin - Zalgiris Kaunas,Player Over/Under Assists
550206,2024-12-28 11:43:00,False,Soccer,Premier League,England,Aston Villa - Southampton,Home Over/Under
638073,2025-01-01 02:05:00,False,Soccer,KNVB Beker,Netherlands,Ajax - Telstar,Goals Over/Under - PRELIVE
320901,2024-10-22 21:53:00,True,Soccer,Serie A (2x4 mins),Еsoccer Battle,Roma (Jekunam) Esports - Napoli (Wboy) Esports,Team to Score Goal N
880268,2024-10-18 20:56:00,False,Soccer,Beker van Belgie,Belgium,Anderlecht - Westerlo,Half Time Result
578572,2024-11-12 17:26:00,True,Soccer,Serie A,Italy,Cagliari - Inter,Goals Over/Under - LIVE
479893,2024-12-11 07:15:00,False,Soccer,Premier League,England,Manchester City - Everton,Both Teams to Score
965122,2024-10-19 07:41:00,True,Soccer,Segunda Division,Spain,Real Zaragoza - Real Oviedo,Goals Over/Under - LIVE
320901,2024-12-01 18:47:00,True,Soccer,Bundesliga,Germany,Borussia Dortmund - Bayern Munich,Full Time Result - LIVE
941497,2025-01-09 22:01:00,False,Soccer,Ligue 1,Tunisia,US Ben Guerdane - Etoile Sportive Sahel,Full Time Result - PRELIVE
498006,2024-10-13 09:23:00,False,Soccer,Ligue 1,France,Marseille - Monaco,Both Teams to Score
28150,2024-11-21 20:30:00,False,Basketball,Euroleague,Euroleague ,Maccabi Tel-Aviv - Baskonia Vitoria,Player Over/Under Points 
306995,2024-10-25 12:00:00,False,Soccer,Super League 1,Greece,Volos NPS - Asteras Tripolis,Full Time Result - PRELIVE
755817,2024-11-16 06:58:00,False,Basketball,NBA,NBA,MIA Heat - TOR Raptors,Player Over/Under Assists
717815,2024-11-25 03:59:00,False,Soccer,J League,Japan,Tokyo Verdy - Kawasaki,Full Time Result - PRELIVE
150659,2025-01-14 00:56:00,False,Basketball,Euroleague,Euroleague ,Panathinaikos - FC Barcelona ,Match Winner - PRELIVE
568945,2025-01-17 00:47:00,False,Basketball,Euroleague,Euroleague ,Real Madrid - Alba Berlin,Player Over/Under 3P Made
385329,2024-11-13 10:18:00,False,Basketball,NBA,NBA,CHI Bulls - MEM Grizzlies,First Half Points Race
256380,2024-10-20 18:39:00,True,Soccer,Premier League,England,Aston Villa - Brentford,Goals Over/Under - LIVE
64168,2024-10-08 19:59:00,True,Soccer,LaLiga,Spain,Girona - Espanyol,Correct Score Extended
320901,2024-12-12 08:49:00,False,Basketball,Euroleague,Euroleague ,Crvena Zvezda - Maccabi Tel-Aviv,Match Winner - PRELIVE
944671,2024-11-15 02:29:00,False,Soccer,Premier League,England,Leicester - West Ham,Double Chance and Both to Score
18901,2024-12-03 00:16:00,True,Soccer,ASEAN Championship,Asia,Thailand - Cambodia,Home No Bet
988486,2025-01-14 12:14:00,False,Soccer,Super League 1,Greece,Kallithea - Levadiakos,Full Time Result - 0%
339141,2024-10-22 23:23:00,False,Soccer,LaLiga,Spain,Valencia - Real Madrid,Full Time Result - PRELIVE
306995,2024-11-19 22:17:00,False,Soccer,Bundesliga (2x4 mins),Еsoccer Battle,Bayer 04 Leverkusen (steta) Esports - Borussia Dortmund (Maslja) Esports,Full Time Result - PRELIVE
278634,2025-01-05 10:32:00,False,Soccer,League One,England,Cambridge - Huddersfield,Both Teams to Score
54766,2024-11-30 16:56:00,True,Soccer,UEFA Youth League,Europe,Girona FC U19 - Liverpool U19,1st Half - Goals Over/Under
578572,2024-11-18 05:14:00,False,Soccer,Serie A,Italy,Lazio - Inter,Both Teams to Score
941497,2025-01-13 17:51:00,False,Soccer,Premier League,England,Chelsea - Brentford,Half Time Result
568945,2024-11-26 01:19:00,False,Soccer,Premier League,England,Manchester United - Bournemouth,Goals Over/Under - PRELIVE
601210,2024-12-01 15:04:00,True,Soccer,Tercera Division RFEF,Spain,Cuarte CD - Andorra CF,Both Teams to Score
498006,2024-10-31 14:12:00,True,Soccer,Prime Minister Cup,Cambodia,Kampong Cham - Kep Province,Goals Over/Under - LIVE
627998,2024-12-12 02:41:00,True,Soccer,A-League,Australia,Perth Glory FC - Macarthur FC,Goals Over/Under - LIVE
268097,2024-12-10 10:38:00,False,Soccer,LaLiga,Spain,LaLiga 2024/25 - Team Specials,COMPETITION - To Finish in Top 4
908733,2024-12-30 03:52:00,True,Soccer,Primera Division,El Salvador,Once Municipal - C.d. Cacahuatique,Goals Over/Under - LIVE
568945,2024-11-21 20:21:00,False,Soccer,LaLiga,Spain,Real Sociedad - Betis,Goals Over/Under - PRELIVE
823794,2024-11-30 21:00:00,True,Soccer,LaLiga,Spain,Girona - Real Madrid,1st Half - Goals Over/Under
937148,2024-12-08 03:52:00,False,Basketball,Euroleague,Euroleague ,FC Bayern Munich - Panathinaikos,Player Over/Under Rebounds
627998,2024-10-24 08:06:00,False,Basketball,Euroleague,Euroleague ,Crvena Zvezda - Partizan,Player Over/Under 3P Made
878170,2024-11-25 18:08:00,True,Soccer,GT League (2x6 mins),Еsoccer,SSC Napoli (Vendetta) Esports - SS Lazio (Professor) Esports,Full Time Result - LIVE
187935,2025-01-18 12:07:00,False,Soccer,Primeira Liga,Portugal,Arouca - Benfica,Away Over/Under
434492,2024-10-22 05:16:00,False,Soccer,LaLiga,Spain,Atletico Madrid - Sevilla,Full Time Result - 0%
10276,2025-01-17 00:23:00,False,Soccer,Primera C Metropolitana,Argentina,El Porvenir - CA Atlas,1st Half - Goals Over/Under
353117,2024-10-14 22:54:00,True,Soccer,Serie A,Italy,Inter - Como 1907,Yellow Cards Over/Under
102299,2024-11-28 22:18:00,True,Soccer,Higher League,Ethiopia,Addis Ababa Ketema - Ambo Ketema,Team to Score Goal N
306995,2025-01-16 21:10:00,True,Soccer,Cup,Egypt,Wadi Degla - El Seka El Hadid,1st Half - Correct Score
638073,2025-01-19 21:17:00,True,Soccer,Premier League,Bangladesh,Fakirapool Young Mens Club - Rahmatganj MFS,1st Half - Correct Score
755817,2024-11-26 14:06:00,False,Soccer,Professional League,Nigeria,Remo Stars - Shooting Stars,Correct Score Extended - PRELIVE
20442,2024-11-03 23:52:00,False,Soccer,Conference League,Conference League,The New Saints - Panathinaikos,Yellow Cards Over/Under
293817,2024-11-15 14:09:00,False,Soccer,LaLiga,Spain,Real Sociedad - Las Palmas,Yellow Cards Over/Under
318821,2025-01-16 08:15:00,False,Soccer,2. Bundesliga,Germany,Greuther Furth - Hertha Berlin,Goals Over/Under - PRELIVE
543896,2024-10-22 22:09:00,False,Soccer,Europa League,Europa League,Rigas Futbola Skola - PAOK Thessaloniki,Home Over/Under
878170,2025-01-09 15:25:00,False,Soccer,Premier League,England,Chelsea - Fulham,Goals Over/Under - PRELIVE
930691,2024-10-17 18:54:00,True,Basketball,Euroleague,Euroleague ,Maccabi Tel-Aviv - Paris,Match Winner - Live
447838,2024-10-30 00:20:00,False,Soccer,eComp (2x4 mins),Еsoccer eComp,Boca Juniors (Virtual_1) Esports - River Plate (Virtual_2) Esports,Full Time Result - PRELIVE
54766,2024-11-19 00:08:00,False,Soccer,Super League 1,Greece,Panserraikos - Asteras Tripolis,Full Time Result - PRELIVE
54766,2024-11-30 12:53:00,False,Basketball,NBA,NBA,LA Clippers - UTA Jazz,Player Over/Under Points 
479893,2024-12-11 05:23:00,False,Basketball,Euroleague,Euroleague ,Olympiacos - Alba Berlin,Player Over/Under 3P Made
965122,2024-11-02 04:31:00,True,Basketball,NBA,NBA,CHA Hornets - ATL Hawks,Player Over/Under Assists
702749,2024-11-30 17:01:00,True,Soccer,Premier League,England,Southampton - Liverpool,Anytime Correct Score
135212,2024-11-24 16:50:00,True,Soccer,Cup,Portugal,Sporting CP - Santa Clara,1st Half - Goals Over/Under
18901,2025-01-05 03:58:00,False,Soccer,Ligue 2,France,Bastia - Guingamp,1st Half - Home Corners Under/Over
601210,2024-12-18 21:41:00,False,Soccer, Liga Profesional,Argentina,CA Velez Sarsfield - CA Lanus,Full Time Result - PRELIVE
131091,2024-11-17 09:59:00,False,Basketball,NBA,NBA,PHI 76ers - ORL Magic,Player Over/Under Steals
375336,2024-10-03 09:00:00,False,Soccer,Europa League,Europa League,Elfsborg - FK Qarabag,Goals Over/Under - PRELIVE
321749,2024-11-10 11:39:00,True,Soccer,Ligue 1,France,Strasbourg - Reims,Goals Over/Under - LIVE
184030,2025-01-10 19:53:00,False,Soccer,Coppa Italia,Italy,Atalanta - Cesena,Yellow Cards Over/Under
57107,2024-10-18 01:40:00,False,Soccer,Copa del Rey,Spain,Jove Espanol De San Vicente - Real Sociedad,Both Teams to Score
149315,2024-12-14 05:14:00,True,Soccer,Conference League,Conference League,Lugano - KAA Gent,Goals Over/Under - PRELIVE
375336,2024-10-06 04:51:00,True,Soccer,2. Bundesliga,Germany,Greuther Furth - Karlsruher SC,Full Time Result - LIVE
875576,2024-11-07 21:48:00,False,Soccer,Primeira Liga,Portugal,Boavista - AVS Futebol SAD,Full Time Result - PRELIVE
150793,2024-11-21 04:50:00,False,Soccer,Serie A,Italy,AC Milan - Genoa,Full Time Result - PRELIVE
385329,2024-10-05 05:03:00,True,Soccer,GT League (2x6 mins),Еsoccer,Panathinaikos (David) Esports - ACF Fiorentina (Lucas) Esports,Full Time Result - LIVE
135212,2025-01-01 16:48:00,True,Soccer,LFA Second Division,Liberia,Nimba Kwado - Wologisi FC,Full Time Result - LIVE
543896,2024-12-21 18:39:00,True,Soccer,Premier League,Kenya,FC Talanta - Muranga Seal,Both Teams to Score
914953,2024-11-28 01:18:00,True,Soccer,Pro League,Iran,Persepolis FC - Kheybar Khorramabad,Both Teams to Score
20442,2024-11-27 11:04:00,False,Soccer,Conference League,Conference League,Panathinaikos - Dinamo Minsk,Full Time Result - 0%
755817,2024-12-15 10:57:00,False,Soccer,Conference League,Conference League,The New Saints - Panathinaikos,Full Time Result - PRELIVE
159281,2024-10-18 07:10:00,False,Soccer,Serie A,Italy,Inter - Como 1907,Corners Over/Under
592561,2024-10-03 23:41:00,False,Basketball,Euroleague,Euroleague ,Partizan - Fenerbahce,Player Over/Under Rebounds
543896,2024-12-15 22:35:00,False,Soccer,Super Lig,Turkey,Trabzonspor - Adana Demirspor,1st Half - Goals Over/Under
810353,2024-10-03 06:52:00,False,Basketball,NBA,NBA,HOU Rockets - MIN Timberwolves,Player Over/Under Assists
102299,2024-12-22 14:05:00,False,Soccer,Conference League,Conference League,Backa Topola - FC Noah,1st Half - Double Chance
150659,2024-10-13 01:19:00,True,Soccer,Conference League,Conference League,Mlada Boleslav - Jagiellonia Bialystok,1st Half - Goals Over/Under
543896,2024-11-18 23:17:00,False,Soccer,Ekstraklasa,Poland,Gornik Zabrze - Piast Gliwice,Full Time Result - PRELIVE
578572,2024-12-12 19:28:00,True,Soccer,1st Division,Jordan,AL Hashemeya - Sama,Goals Over/Under - LIVE
903234,2024-11-30 21:30:00,True,Soccer,Europa League,Europa League,Tottenham - AS Roma,Goals Over/Under - PRELIVE
737548,2024-11-23 16:18:00,True,Soccer,Liga 1,Indonesia,Arema FC - Persis Solo,Goals Over/Under - LIVE
930691,2024-12-18 16:07:00,False,Soccer,Eredivisie,Netherlands,NEC Nijmegen - Ajax,Goals Over/Under - PRELIVE
159281,2024-12-25 02:37:00,False,Soccer,Serie A,Brazil,Bahia BA - Palmeiras SP,Full Time Result - 0%
349695,2024-12-29 07:22:00,False,Soccer,Super Lig,Turkey,Hatayspor - Adana Demirspor,Full Time Result - PRELIVE
527591,2024-10-23 22:13:00,False,Soccer,Segunda Division,Spain,CD Eldense - Huesca,Multiple Correct Score
446644,2024-12-04 08:17:00,False,Soccer,1st Division,Azerbaijan,Baku SC - FK Karvan,Full Time Result - PRELIVE
272359,2024-11-08 03:47:00,False,Soccer,Serie B,Italy,Cosenza - Catanzaro,Full Time Result - PRELIVE
892592,2024-11-07 21:37:00,False,Soccer,Championship,England,Luton Town - Derby,Full Time Result - PRELIVE
908733,2024-10-21 18:09:00,False,Soccer,Bundesliga,Germany,Wolfsburg - Borussia Dortmund,Full Time Result - 0%
150793,2024-12-19 18:59:00,False,Basketball,NBA,NBA,POR Blazers - DAL Mavericks,Match Winner - PRELIVE
568945,2025-01-11 17:07:00,True,Soccer,Premier League,Bahrain,Bahrain Riffa Club - Al Ahli Manama,Full Time Result - LIVE
159281,2025-01-08 01:24:00,True,Soccer,Super League 1,Greece,Olympiacos - AEK Athens,Goals Over/Under - PRELIVE
527591,2024-10-16 12:06:00,False,Soccer,Premier League,Egypt,Pharco FC - ZED FC,1st Half - Correct Score
627998,2024-12-18 04:31:00,True,Soccer,Delhi Senior Division,India,Delhi FC II - National United SC,Goals Over/Under - LIVE
176637,2024-11-08 00:54:00,True,Soccer,Southern Premier League - Central,England,Barwell - Kettering,Goals Over/Under - LIVE
870156,2024-11-15 11:37:00,True,Soccer,Division 2,Gambia,WAA Banjul - Suwo Kono,Full Time Result - LIVE
447838,2024-11-07 02:33:00,False,Soccer,Champions League,Champions League,Brest - PSV Eindhoven,Both Teams to Score
986589,2024-12-28 00:30:00,False,Basketball,GBL ,Greece,PAOK - Kolossos Rhodes,Player Over/Under Points 
878170,2024-12-24 14:34:00,False,Soccer,Premiership,Scotland,Celtic - Ross County,Home Over/Under
63843,2024-10-02 07:52:00,False,Basketball,Euroleague,Euroleague ,Virtus Bologna - FC Barcelona ,Handicap
944671,2024-10-19 22:13:00,True,Soccer,Segunda Liga,Portugal,Academico Viseu - UD Oliveirense,1st Half - Corners Over/Under
498006,2024-11-11 05:53:00,False,Basketball,NBA,NBA,CHA Hornets - HOU Rockets,Player Over/Under Steals
246425,2024-10-28 00:57:00,True,Soccer,Primeira Liga,Portugal,SC Braga - Famalicao,Goals Over/Under - LIVE
20442,2024-12-13 23:04:00,False,Soccer,Bundesliga,Germany,VfB Stuttgart - Union Berlin,1st Half - Corners Result
378892,2024-10-11 21:35:00,True,Soccer,Champions League,Champions League,Atletico Madrid - Slovan Bratislava,Both Teams to Score
64168,2025-01-19 02:49:00,False,Basketball,BBL,Germany,USC Heidelberg - Rostock Seawolves,Player Over/Under Rebounds
102299,2024-12-21 20:44:00,True,Soccer,Super League 1,Greece,Kallithea - Olympiacos,2nd Half - What will happen First in the Match
63843,2024-11-17 22:49:00,False,Soccer,Bundesliga,Germany,Mainz 05 - Bayern Munich,Goals Over/Under - PRELIVE
150659,2024-10-23 14:55:00,False,Soccer,Premier League,England,Nottingham Forest - Tottenham,Full Time Result - 0%
550206,2024-10-27 17:44:00,True,Soccer,Segunda Division,Spain,Deportivo La Coruna - Castellon,Full Time Result - PRELIVE
903234,2024-10-08 03:59:00,True,Soccer,Arabian Gulf Cup,World,United Arab Emirates - Kuwait,Full Time Result - LIVE
737548,2025-01-13 12:53:00,False,Soccer,Serie A,Italy,Lazio - Atalanta,Full Time Result - 0%
810353,2024-11-15 13:25:00,False,Soccer,Super Lig,Turkey,Trabzonspor - Bodrumspor,Home Over/Under
320901,2024-10-03 04:03:00,True,Soccer,Champions League A (2x6 mins),Еsoccer Battle,Liverpool (Vuksha) Esports - Real Madrid (Giox) Esports,Double Chance
14185,2024-10-27 06:06:00,True,Soccer,Liga Profesional,Argentina,CD Godoy Cruz - CA Banfield,1st Half - Goals Over/Under
385329,2025-01-17 00:27:00,True,Soccer,Cup,Israel,Hapoel Nir Ramat HaSharon - Hapoel Ironi Baqa Al-Gharbiyye,Goals Over/Under - LIVE
150793,2024-10-11 20:54:00,True,Soccer,Bundesliga,Germany,Mainz 05 - Bayern Munich,Goals Over/Under - LIVE
638073,2024-12-02 14:06:00,True,Soccer,Championship,England,Watford - Portsmouth,Full Time Result - LIVE
702749,2024-12-04 01:37:00,False,Soccer,1st Division,Cyprus,Omonia Nicosia - Nea Salamina Famagusta,Goals Over/Under - PRELIVE
306995,2024-10-14 00:13:00,False,Soccer,Serie B,Brazil,CRB AL - Operario PR,1st Half - Goals Over/Under
385329,2024-12-21 10:05:00,False,Soccer,Eerste Divisie,Netherlands,Dordrecht - FC Eindhoven,Goals Over/Under - PRELIVE
353117,2024-10-12 20:04:00,False,Soccer,National League North,England,South Shields - Rushall Olympic,Goals Over/Under - PRELIVE
872973,2024-12-18 18:42:00,False,Soccer,Southern Premier League - South,England,Taunton Town FC - Merthyr,1st Half - Goals Over/Under
638073,2024-10-04 06:11:00,True,Soccer,Premier League,UAE,Al Sharjah - AL Nasr SC Dubai,Goals Over/Under - LIVE
578572,2025-01-09 10:03:00,False,Soccer,1st Division,Denmark,Horsens - HB Koge,1st Half - Goals Over/Under
543896,2024-11-15 22:08:00,True,Soccer,  Super League,Switzerland,Basel - FC Lausanne-Sport,1st Half - Goals Over/Under
755817,2025-01-19 02:05:00,False,Soccer,J3-League,Japan,Zweigen Kanazawa - Nara Club,1st Half - Goals Over/Under
14185,2025-01-02 16:00:00,True,Soccer,Eredivisie,Netherlands,RKC Waalwijk - Feyenoord,Goals Over/Under - PRELIVE
875576,2024-11-08 04:57:00,False,Soccer,Challenger Pro League,Belgium,Jong Genk - SV Zulte Waregem,Goals Over/Under - PRELIVE
875576,2024-12-10 05:22:00,False,Soccer,Challenger Pro League,Belgium,Club NXT - SV Zulte Waregem,1st Half - Goals Over/Under
985784,2024-12-28 12:21:00,False,Soccer,Premier League,England,Leicester - Wolves,Goals Over/Under - PRELIVE
95375,2024-10-21 19:27:00,False,Soccer,Regionalliga,Germany,Blau-Weiss Lohne - Kickers Emden,1st Half - Goals Over/Under
842090,2025-01-09 10:20:00,False,Soccer,Serie A,Italy,Fiorentina - Udinese Calcio,1st Half - Goals Over/Under
159281,2024-12-18 09:21:00,False,Soccer,Cup,Israel,Hapoel Nir Ramat HaSharon - Maccabi Herzliya,Goals Over/Under - PRELIVE
246425,2024-10-17 11:39:00,False,Soccer,J3-League,Japan,FC Ryukyu - FC Gifu,Goals Over/Under - PRELIVE
278634,2024-11-02 17:59:00,False,Soccer,Conference League,Conference League,FC Heidenheim - Chelsea,Goals Over/Under - PRELIVE
20442,2025-01-10 14:20:00,False,Soccer,3. Liga,Germany,Hannover 96 II - Borussia Dortmund II,Goals Over/Under - PRELIVE
378892,2024-11-22 18:21:00,True,Soccer,Premier League,UAE,Al Urooba - Al Ain,Goals Over/Under - LIVE
14185,2024-11-15 01:29:00,False,Soccer,Super Liga,Serbia,Backa Topola - Radnicki Nis,1st Half - Goals Over/Under
627466,2024-12-24 16:34:00,False,Soccer,Champions League,Champions League,Benfica - Bologna,Goals Over/Under - PRELIVE
353117,2024-10-09 20:41:00,False,Soccer,Bundesliga,Germany,FC Augsburg - Bayer Leverkusen,Goals Over/Under - PRELIVE
18901,2025-01-11 09:24:00,False,Soccer,1st Division,Cyprus,Ethnikos Achnas - APOEL Nicosia,Full Time Result - 0%
150793,2024-11-26 17:58:00,False,Soccer,Conference League,Conference League,Panathinaikos - HJK Helsinki,Full Time Result - PRELIVE
375336,2025-01-10 16:17:00,False,Soccer,Serie B,Italy,Cittadella - Reggiana,Full Time Result - PRELIVE
479893,2024-10-27 21:26:00,False,Soccer,Serie B,Italy,Cosenza - Frosinone ,Full Time Result - PRELIVE
318821,2024-11-24 15:59:00,True,Soccer,Bundesliga,Germany,Werder Bremen - VfB Stuttgart,Full Time Result - LIVE
581511,2025-01-14 12:52:00,True,Soccer,2. Bundesliga,Germany,Eintracht Braunschweig - SSV Jahn Regensburg,Half Time Result
318821,2024-11-12 02:45:00,False,Soccer,LaLiga,Spain,Getafe - Espanyol,Goals Over/Under - PRELIVE
349695,2024-10-04 16:49:00,True,Soccer,Europa League,Europa League,Tottenham - AS Roma,Goals Over/Under - LIVE
95375,2024-10-22 20:56:00,True,Soccer,Primeira Liga,Portugal,CD Nacional Madeira - Moreirense,Goals Over/Under - LIVE
543896,2024-12-09 08:59:00,True,Soccer,Pro League,Belgium,Antwerp - FCV Dender EH,Full Time Result - LIVE
620872,2024-10-22 08:52:00,True,Soccer,Premier,South Africa,TS Galaxy FC - Kaizer Chiefs,Goals Over/Under - LIVE
87287,2024-11-28 00:20:00,True,Soccer,Liga Premier Serie A,Mexico,Colima FC - Leones Negros UDG II,Goals Over/Under - LIVE
498006,2025-01-02 05:29:00,True,Soccer,3rd League,Greece,Asteras Petriti - Aiginiakos ,Full Time Result - LIVE
318821,2024-11-02 10:02:00,True,Soccer,Primera B Metropolitana,Argentina,CD Armenio - CA Los Andes,Goals Over/Under - LIVE
810353,2024-11-01 16:37:00,True,Soccer, Liga Profesional,Argentina,Deportivo Riestra - CA Banfield,Goals Over/Under - LIVE
18901,2024-12-24 11:57:00,False,Soccer,Copa del Rey,Spain,Ceuta - Osasuna,Full Time Result & Both Teams to Score
